# timestamps,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz,FR_qw,FR_qx,FR_qy,FR_qz,FR_tx,FR_ty,FR_tz,FL_qw,FL_qx,FL_qy,FL_qz,FL_tx,FL_ty,FL_tz,RR_qw,RR_qx,RR_qy,RR_qz,RR_tx,RR_ty,RR_tz,RL_qw,RL_qx,RL_qy,RL_qz,RL_tx,RL_ty,RL_tz
3.100000000000000089e+00,9.990230690993536777e-01,4.016288326896315375e-02,-1.575071196132784082e-02,9.579420000341209648e-03,2.745889443631798432e+00,6.584303417004416792e-03,2.546112756019552337e-01,8.967178053237176982e-01,4.207666624993577908e-02,1.922312424500237649e-01,7.954182215160792158e-01,1.340254504885975417e-01,-5.853882060810683408e-01,-8.165586128818123901e-02,2.924793218338181511e+00,-7.747268662027995134e-02,9.807471613472788785e-02,7.994410955889559300e-01,-9.325822673790856721e-02,-5.886925515299209488e-01,7.508606796485005341e-02,2.998830175436959511e+00,8.342038640705222441e-02,1.999156246427898076e-02,8.402084574551914598e-01,-1.770429853062948158e-02,-5.415574969915853965e-01,2.125519434197339214e-02,2.597422714426055101e+00,-1.422320352064806170e-01,1.999164677172175775e-02,8.859755739222233695e-01,5.861662253937254680e-02,-4.596572825837489384e-01,-1.807087554567047769e-02,2.515618393596679159e+00,1.509998602007336932e-01,1.001971202251020765e-01
3.104999999999999982e+00,9.990563203497393463e-01,4.001470207428261400e-02,-1.337025807020080816e-02,1.032126863721906374e-02,2.750368021650461792e+00,6.825316175877694895e-03,2.556300849378361217e-01,8.987357135022548960e-01,5.122453276153288160e-02,2.068781114388534292e-01,7.719493875092129365e-01,1.209023946816895345e-01,-6.189719237109038152e-01,-7.969009814278714410e-02,2.939204329685958683e+00,-8.171198836673679300e-02,1.031846450782201163e-01,8.027195268004063688e-01,-9.391728604484292364e-02,-5.839419712046302058e-01,7.637197745870955012e-02,2.999063408068420422e+00,8.347372026388379107e-02,1.999156251358550490e-02,8.462818221009491548e-01,-1.710488655370441882e-02,-5.320197232994877679e-01,2.166828229968310524e-02,2.597870278079850159e+00,-1.422402399039313092e-01,1.999166468842788341e-02,8.644597280149611818e-01,5.007670679847254364e-02,-4.999474322141809757e-01,-1.594575488856122061e-02,2.532238541808344401e+00,1.477511585194211940e-01,1.067108715050656131e-01
3.109999999999999876e+00,9.990971322167147006e-01,3.956632035596901326e-02,-1.086532949103998641e-02,1.101686456648953358e-02,2.754860240949397188e+00,7.114541839874896460e-03,2.566943012114768496e-01,9.018790661441962175e-01,6.150676968749563961e-02,2.123660838053908206e-01,7.504761060594760114e-01,1.094263511156416818e-01,-6.472369595302234213e-01,-7.678415287931780742e-02,2.952940964492803744e+00,-8.492552581520095012e-02,1.065814695187225353e-01,8.060761018543018963e-01,-9.462975788078048511e-02,-5.790145692649123488e-01,7.764441719638300043e-02,2.999303843344691689e+00,8.352866423368776605e-02,1.999153958716423651e-02,8.523954607103582104e-01,-1.660501519556968966e-02,-5.221666222953308401e-01,2.209684573454703121e-02,2.598328650892917757e+00,-1.422444351953815189e-01,1.999163090115974734e-02,8.419539509554839762e-01,4.280821608481753804e-02,-5.376783812495459225e-01,-1.352625014384535064e-02,2.548304101453234161e+00,1.452296784626073700e-01,1.116808414894229218e-01
3.115000000000000213e+00,9.991429751322240538e-01,3.881344086005569100e-02,-8.395407620685687439e-03,1.167686530766797598e-02,2.759372315106531470e+00,7.455810226897356154e-03,2.577602757400119238e-01,9.063723702376660363e-01,7.229397300692459727e-02,2.096218191336148007e-01,7.320160067790620895e-01,9.967046441960712710e-02,-6.699690735165526601e-01,-7.321068824282402077e-02,2.966108217627913213e+00,-8.725880521169290804e-02,1.084001616127415885e-01,8.095233220671315122e-01,-9.541595427443524957e-02,-5.738877732535487830e-01,7.887084638431081374e-02,2.999552352280379086e+00,8.358515326396064038e-02,1.999154289921897115e-02,8.584497447474912502e-01,-1.621760314036545247e-02,-5.121451841137291128e-01,2.254629638018728482e-02,2.598791160250234711e+00,-1.422441536370730175e-01,1.999164945962529638e-02,8.198187367544851334e-01,3.703433578557648043e-02,-5.713168057990687387e-01,-1.108170793472631338e-02,2.563653359457342074e+00,1.434029962512964052e-01,1.151313883260532828e-01
3.120000000000000107e+00,9.991936896190913853e-01,3.772562225513655804e-02,-6.092405681084029842e-03,1.231383952577848676e-02,2.763911755492017175e+00,7.849896010314272310e-03,2.587922063831061825e-01,9.124305040044022874e-01,8.298715691899687108e-02,2.004935922246244284e-01,7.169786120030505749e-01,9.157292205294202680e-02,-6.875721986455605172e-01,-6.928594032395692104e-02,2.978821659811627498e+00,-8.885913867919439935e-02,1.088870227134336871e-01,8.130667611724619048e-01,-9.629204853539596876e-02,-5.685472068179191485e-01,8.002722589795369101e-02,2.999809423980736689e+00,8.364325601891389739e-02,1.999155142694539200e-02,8.643764651079758332e-01,-1.594539462724281487e-02,-5.020649525241501765e-01,2.301856651802053344e-02,2.599252989268773906e+00,-1.422392969602451762e-01,1.999167019777486898e-02,7.992954996839161108e-01,3.269100969899430692e-02,-5.999837511218121255e-01,-8.803434539910818049e-03,2.578251126989608011e+00,1.421804418256734925e-01,1.171507659533138068e-01
3.125000000000000000e+00,9.992504282196768006e-01,3.626091091936906735e-02,-4.048777197708263755e-03,1.293582024046165645e-02,2.768487023496721822e+00,8.295340248166567163e-03,2.597631451843490646e-01,9.201802458404015894e-01,9.324003345967296630e-02,1.866499753414659624e-01,7.052957570965785461e-01,8.501887200094075669e-02,-7.007578936251759316e-01,-6.533039833996354129e-02,2.991152283379953758e+00,-8.984789247909935606e-02,1.083368089454491978e-01,8.167074631208600666e-01,-9.726873711864103544e-02,-5.629844617883962288e-01,8.109382372821893892e-02,3.000075276681068548e+00,8.370296514129775545e-02,1.999156682261198775e-02,8.701371440446131755e-01,-1.578781351641305591e-02,-4.919952552911369681e-01,2.351093935307574379e-02,2.599711219630953085e+00,-1.422299626994387445e-01,1.999169300361568202e-02,7.812503604930749468e-01,2.956441693905092344e-02,-6.234802613339177624e-01,-6.795822796695978260e-03,2.592133992580500479e+00,1.414547840958144953e-01,1.178901057656028539e-01
3.129999999999999893e+00,9.993140332255114888e-01,3.438892294748948503e-02,-2.319810138579701374e-03,1.354560659379225145e-02,2.773106997427775777e+00,8.790137702271194273e-03,2.606530499172864945e-01,9.296589924720470854e-01,1.030750149240165087e-01,1.692850215902044764e-01,6.966074884944557510e-01,7.986038493874605959e-02,-7.103270574131865800e-01,-6.161004299305211651e-02,3.003111796235287567e+00,-9.032313897793876889e-02,1.070505125283518211e-01,8.204440206076204500e-01,-9.835290471974621196e-02,-5.571941071656224542e-01,8.205511636879084247e-02,3.000349998533895057e+00,8.376427075729132865e-02,1.999159040196039905e-02,8.757145964523489479e-01,-1.574487716247308794e-02,-4.819742365980155263e-01,2.401831924174626168e-02,2.600164370410045223e+00,-1.422162533328207301e-01,1.999171851150854246e-02,7.661025094940355773e-01,2.740889429234780184e-02,-6.421134481918667758e-01,-5.100697183999621485e-03,2.605352242138607721e+00,1.411289653511274000e-01,1.175536289245157906e-01
3.135000000000000231e+00,9.993838412394204784e-01,3.211005695136695537e-02,-9.319140696255401920e-04,1.414261815533915563e-02,2.777780410554874901e+00,9.332678362424377469e-03,2.614465444655199589e-01,9.407881571724409087e-01,1.126107239131266258e-01,1.491823047107121991e-01,6.904031169877457019e-01,7.592711834598570020e-02,-7.170628024614149609e-01,-5.830562648202683440e-02,3.014661191442331578e+00,-9.036894820432436748e-02,1.053185715698696789e-01,8.242741265688197094e-01,-9.954977252461515158e-02,-5.511710354389564026e-01,8.290052323511232224e-02,3.000633668301278423e+00,8.382724014617343178e-02,1.999162276028305235e-02,8.811045433526767390e-01,-1.581828113290625892e-02,-4.720196674102196677e-01,2.453567287068032093e-02,2.600611881914427048e+00,-1.421981978681091108e-01,1.999174703715736467e-02,7.538850823344723784e-01,2.600885485069425601e-02,-6.564807255430330502e-01,-3.725465527197678161e-03,2.617933817761509463e+00,1.411258408417350729e-01,1.163807668719507166e-01
3.140000000000000124e+00,9.994577937163680037e-01,2.944990122491136786e-02,1.070877374547333334e-04,1.472448402047818981e-02,2.782514000925991215e+00,9.921379479045379021e-03,2.621324013241886908e-01,9.529634797867672091e-01,1.217853706660136648e-01,1.272143689564720626e-01,6.861068849782572254e-01,7.304832831077004429e-02,-7.216913238860180879e-01,-5.552402312585962701e-02,3.025728895748484248e+00,-9.005850540451930397e-02,1.034146232041458779e-01,8.281950480654034497e-01,-1.008632468188116749e-01,-5.449098419816692518e-01,8.362315416571994287e-02,3.000926380400292359e+00,8.389198939458961113e-02,1.999166277035308026e-02,8.863096742846240383e-01,-1.601037657662598979e-02,-4.621373237441556703e-01,2.505839408158154133e-02,2.601053720475952069e+00,-1.421757844166971763e-01,1.999177322238332444e-02,7.443568014192851745e-01,2.520099385302223757e-02,-6.673010969440955620e-01,-2.666103313390271162e-03,2.629872201710158119e+00,1.413888063628963854e-01,1.146274669797148482e-01
3.145000000000000018e+00,9.995329646717376892e-01,2.644799562524527761e-02,8.001044040152024191e-04,1.528776945392729646e-02,2.787312800555847847e+00,1.055481109747042484e-02,2.627023602010834513e-01,9.660195934963078379e-01,1.306975484357465189e-01,1.037973108163056379e-01,6.831349808861455486e-01,7.106993184397421282e-02,-7.248672046308742845e-01,-5.332164971191812736e-02,3.036228127487622164e+00,-8.945504275154478324e-02,1.015912191449961643e-01,8.322039712005009360e-01,-1.022960076396323276e-01,-5.384044679788468901e-01,8.421820468000335014e-02,3.001228257241926656e+00,8.395867876391205353e-02,1.999170852157004102e-02,8.913361089566985695e-01,-1.632336296034088766e-02,-4.523262564964501409e-01,2.558214954816863396e-02,2.601490133310759401e+00,-1.421489735724077441e-01,1.999180349512347937e-02,7.371166323679584353e-01,2.487209111333298778e-02,-6.753049456235019621e-01,-1.918276989670634949e-03,2.641129350362704020e+00,1.418777900652913038e-01,1.125487907540502208e-01
3.149999999999999911e+00,9.996060340317027837e-01,2.314925103670669587e-02,1.154206825913004723e-03,1.582898324127859913e-02,2.792180836965848290e+00,1.123182105745514255e-02,2.631501936799525709e-01,9.797459561191822486e-01,1.393855013019265621e-01,7.932203006670413004e-02,6.809355996984131076e-01,6.986422625356474014e-02,-7.271657940442902701e-01,-5.172626919941469836e-02,3.046071562140648226e+00,-8.861144774658845369e-02,1.000743407679301616e-01,8.362983023501443514e-01,-1.038510425724277347e-01,-5.316474039142625729e-01,8.468263313166003725e-02,3.001539479235889374e+00,8.402745645238116068e-02,1.999180669975431091e-02,8.961919309649015730e-01,-1.675954485280035239e-02,-4.425807943498127339e-01,2.610327570280773432e-02,2.601921557391365880e+00,-1.421177251534186392e-01,1.999189491569859645e-02,7.317005885036933499e-01,2.495351696881543957e-02,-6.811676487778001166e-01,-1.484935271107476907e-03,2.651646621771619472e+00,1.425668182577090881e-01,1.103828699031216831e-01
3.155000000000000249e+00,9.996737115877972757e-01,1.959431146711086702e-02,1.177696285065507218e-03,1.634461225809352714e-02,2.797120970923549610e+00,1.195132068234541593e-02,2.634716903630637819e-01,9.939143903852361017e-01,1.478560607382554126e-01,5.418061250475564306e-02,6.790143825258846411e-01,6.933664678684381411e-02,-7.290785259226668646e-01,-5.075825818307103110e-02,3.055181326633172212e+00,-8.756896644566754262e-02,9.905775262773941492e-02,8.404755260941854100e-01,-1.055312855059374055e-01,-5.246300423682385139e-01,8.501386040444758319e-02,3.001860265595420962e+00,8.409850205006866308e-02,1.999186086986456251e-02,9.008866567874803666e-01,-1.732115732361387550e-02,-4.328910741115586380e-01,2.661817209705084550e-02,2.602348590088706448e+00,-1.420819797909853577e-01,1.999192661355324308e-02,7.276524639971021502e-01,2.541046025503033989e-02,-6.854737800889697530e-01,-1.377301387597564116e-03,2.661356598952984598e+00,1.434402027789281608e-01,1.083384507503133420e-01
3.160000000000000142e+00,9.997306784781356814e-01,1.593238724962534048e-02,9.338345135954949404e-04,1.684807108471784651e-02,2.802110389467856955e+00,1.271815950127451987e-02,2.636833884629516400e-01,1.001998752399980930e+00,1.577727927514326611e-01,3.331363889694159003e-02,6.778326512498865641e-01,6.902929492436456205e-02,-7.302690535988579645e-01,-4.984940017315105110e-02,3.063783565640853190e+00,-8.644854320958815508e-02,9.811800216930526009e-02,8.447065924334975495e-01,-1.073373769023275581e-01,-5.173766792204769205e-01,8.526917390187664647e-02,3.002189421497366340e+00,8.417303595917596803e-02,1.999189162659051333e-02,9.054370900778500042e-01,-1.798745081337757221e-02,-4.232295778981820522e-01,2.714501642508783397e-02,2.602772528161875876e+00,-1.420421804899452689e-01,1.999194445585185387e-02,7.250579248313649972e-01,2.631396964868194105e-02,-6.881830348353438209e-01,-1.640489371784974301e-03,2.670467744249548137e+00,1.445468806338658652e-01,1.061124416327644815e-01
3.165000000000000036e+00,9.997715006769639645e-01,1.246907984335851940e-02,5.550491083824438121e-04,1.735397367978719352e-02,2.807130501381642329e+00,1.353512095757492852e-02,2.637986739729171748e-01,1.007115705547052986e+00,1.676761472676844278e-01,1.490736785451792466e-02,6.774690112065393510e-01,6.856802044232072901e-02,-7.307336279668015244e-01,-4.860586781379087895e-02,3.072163919356436956e+00,-8.536459568983940926e-02,9.699357552257933945e-02,8.489600107928885198e-01,-1.092652202348432383e-01,-5.099202249929554176e-01,8.549488794485675391e-02,3.002525399843850806e+00,8.425186007519348819e-02,1.999191141163540741e-02,9.098557217610985237e-01,-1.875458459821794169e-02,-4.135744599227301754e-01,2.769471492470472820e-02,2.603194323573748026e+00,-1.419982646678204785e-01,1.999194723172814658e-02,7.235898786128063254e-01,2.742052640026977975e-02,-6.896822462654799146e-01,-2.049752970009203774e-03,2.679272510994138212e+00,1.458020291961718284e-01,1.035943468361362196e-01
3.169999999999999929e+00,9.997972870294464798e-01,9.314785734067654657e-03,1.095175108231388495e-04,1.784958322207377476e-02,2.812169067133287292e+00,1.439946829799733721e-02,2.638276841473528589e-01,1.010055218073995897e+00,1.767863133934952369e-01,-1.739197956907167922e-03,6.776580806164718140e-01,6.793910588351750879e-02,-7.307161713685668136e-01,-4.709225591762467716e-02,3.080453365814239675e+00,-8.431878771585259169e-02,9.568315414554173781e-02,8.532198684910092812e-01,-1.113061549512956855e-01,-5.022786312016136456e-01,8.569114610259480347e-02,3.002867314220024397e+00,8.433469562340654979e-02,1.999192133942742644e-02,9.141499397955527018e-01,-1.962970320937083152e-02,-4.039134037693005164e-01,2.825817720938995914e-02,2.603614486148958296e+00,-1.419500674954025377e-01,1.999194128403168624e-02,7.229027352695187592e-01,2.848305713321130223e-02,-6.903583193347485603e-01,-2.396188952381898222e-03,2.687913725528507936e+00,1.471058338293515788e-01,1.008186441472697648e-01
3.175000000000000266e+00,9.998109696504670074e-01,6.473698963837788180e-03,-3.691956953966120977e-04,1.832975403154909338e-02,2.817216747858748427e+00,1.530657001588418137e-02,2.637772940673659972e-01,1.011283973445086026e+00,1.849198235957220104e-01,-1.723195165939085324e-02,6.782765999278622671e-01,6.718723378577254324e-02,-7.303191629473519964e-01,-4.539438113240107375e-02,3.088709507994842340e+00,-8.329152569795086891e-02,9.418176773614589381e-02,8.574711632064695443e-01,-1.134522565062247162e-01,-4.944696539846085703e-01,8.585773728285230055e-02,3.003214306694940827e+00,8.442128017188038624e-02,1.999192209328133629e-02,9.183245706403311281e-01,-2.060843960773393532e-02,-3.942388356113390446e-01,2.882734242002727570e-02,2.604033346510911784e+00,-1.418978321463801873e-01,1.999193040750044115e-02,7.228020323054346052e-01,2.942578757356981156e-02,-6.904234147610468497e-01,-2.617913387440343187e-03,2.696490745789015264e+00,1.484242621273239027e-01,9.779814675079513686e-02
3.180000000000000160e+00,9.998153457258142085e-01,3.912248652252411051e-03,-8.666595667639428362e-04,1.879408584764929308e-02,2.822265958604816216e+00,1.625147844013117432e-02,2.636524543232383055e-01,1.011085391793179911e+00,1.920663585729688316e-01,-3.181192461695641488e-02,6.792687270986900172e-01,6.635690502081044440e-02,-7.295832657934656629e-01,-4.357769860749428903e-02,3.096957982854073865e+00,-8.226490747766575240e-02,9.248479746622850772e-02,8.617009541650574311e-01,-1.156967126665676693e-01,-4.865088387864064945e-01,8.599352331356963086e-02,3.003565630137895237e+00,8.451137472891229185e-02,1.999191480818024447e-02,9.223818562208592198e-01,-2.168272589992288960e-02,-3.845483963719321663e-01,2.939560443138250143e-02,2.604451029822352215e+00,-1.418419228679926591e-01,1.999191589795849822e-02,7.231450769529730316e-01,3.024162352961014266e-02,-6.900284623360540825e-01,-2.713494262558051578e-03,2.705064883766976180e+00,1.497491445850873404e-01,9.456101554124728137e-02
3.185000000000000053e+00,9.998126369362653199e-01,1.587806230158551922e-03,-1.377968270924453042e-03,1.924242961196482096e-02,2.827310135843851047e+00,1.722924714791022188e-02,2.634574511822052045e-01,1.009628670713889731e+00,1.982367559111352373e-01,-4.555592747378459789e-02,6.805939761467243443e-01,6.548974881817613836e-02,-7.285355793387097156e-01,-4.169942529741772069e-02,3.105212086899161950e+00,-8.122320675861426087e-02,9.059413412518407815e-02,8.658988628856661984e-01,-1.180328763302243983e-01,-4.784089293295454848e-01,8.609469029087779557e-02,3.003920670077055100e+00,8.460474837150699923e-02,1.999194825057321045e-02,9.263223770741816354e-01,-2.284496912576356245e-02,-3.748433814669624442e-01,2.995664346507764114e-02,2.604867512693708864e+00,-1.417827078477216507e-01,1.999187819762046625e-02,7.238346897689242887e-01,3.094166356861931949e-02,-6.892740211759152968e-01,-2.697976040542521530e-03,2.713667415613034706e+00,1.510792693033307377e-01,9.113786866748832538e-02
